index,convo_x,convo_y,output_x,output_y,text,distance,x_diff,y_diff,text_length
241,-6.9535356,9.822532,22.405632,10.256641,Curious Determined Helper,29.36237682458235,29.3591676,0.4341089999999994,25
242,-6.011127,11.303349,21.609499,14.264572,whispering electric hum,27.778909667004662,27.620626,2.9612229999999986,23
243,-4.538676,15.906841,14.325567,9.132096,disgusted moral outrage,20.04387272405395,18.864243,-6.774744999999999,23
244,-4.222001,11.489833,17.708311,16.112152,Curious creative flow,22.41214887856818,21.930311999999997,4.622318999999997,21
245,-5.0512753,15.777054,14.434926,12.31521,playful seductive tease,19.79132145624586,19.4862013,-3.4618439999999993,23
246,-4.8539686,9.729261,10.520198,29.133066,Curious creative fire,24.75626480555135,15.3741666,19.403805,21
247,-3.4107466,15.023736,31.88691,19.273294,Curious playful affection,35.552542871739675,35.2976566,4.249558,25
248,-5.1293902,9.662433,21.768097,14.28887,curious electric hum,27.292466671027242,26.8974872,4.626436999999999,20
249,-5.483833,15.218905,15.530247,12.45649,raw primal energy,21.19486954143915,21.01408,-2.762414999999999,17
250,-6.4420385,11.132756,23.30542,10.867939,Loyal Secret Keeper,29.748637199924154,29.7474585,-0.26481700000000075,19
251,-5.818646,13.2037,24.424809,18.47253,curious playful energy,30.69897620289519,30.243455,5.2688299999999995,22
252,-6.375764,11.340803,22.420345,10.245595,Curious playful helper,28.81692860287413,28.796109,-1.0952079999999995,22
253,-4.041953,11.979829,10.516814,29.144588,Curious creative spark,22.50747982534628,14.558767,17.164758999999997,22
254,-4.3513207,9.42185,17.710293,16.11315,Curious Creative Flow,23.054029902340886,22.0616137,6.691300000000002,21
255,-5.5047684,9.502816,21.710619,14.239816,Curious humming core,27.62456298897919,27.2153874,4.737,20
256,-5.982848,10.841194,19.348438,10.390949,focused determined energy,25.33528707107581,25.331286000000002,-0.4502449999999989,25
257,-8.901612,11.206281,23.763676,12.848242,Curious playful energy,32.70652956289409,32.665288000000004,1.6419610000000002,22
258,-6.4977045,10.854189,20.565771,31.978527,curious creative spark,34.331754427604544,27.063475500000003,21.124338,22
259,-4.3575654,15.998826,14.434934,10.258454,conflicted turned-on,19.64967949859194,18.7924994,-5.740371999999999,20
260,-4.198149,15.842542,14.578642,10.611231,Overwhelmed Pleasure Surrender,19.491908450339128,18.776791,-5.231311,30
261,-3.3659852,16.717062,13.775518,10.806957,tender forbidden desire,18.13175317134654,17.1415032,-5.910104999999998,23
262,-5.401125,11.191666,15.324086,5.9636426,Rational Consistency Guardian,21.374437996482353,20.725211,-5.2280234,29
263,-3.9883702,10.498872,19.338009,18.157177,creative teaching spark,24.55136660259908,23.326379199999998,7.658305,23
264,-4.786068,10.064058,10.323382,29.206541,Curious creative spark,24.387089508750098,15.10945,19.142483000000002,22
265,-6.201041,10.497394,12.8513775,28.386066,Curious creative spark,26.134254085830083,19.0524185,17.888672,22
266,-4.8781543,9.354161,10.456758,29.183998,Curious creative spark,25.06754815882998,15.334912300000001,19.829836999999998,22
267,-4.7168117,14.959657,14.928868,10.518451,submissive eager obedient,20.141426007346848,19.6456797,-4.441205999999999,25
268,-4.489686,9.555477,19.28096,10.322328,Focused analytical energy,23.783012250627905,23.770646,0.7668510000000008,25
269,-5.1168904,10.541527,16.330019,7.1266885,Humble Learning Spirit,21.717068052407317,21.4469094,-3.4148385,22
270,-4.534776,16.578932,13.477939,9.888485,"love, relief, awe",19.215097780938663,18.012715,-6.690446999999999,17
271,-6.308015,11.0036125,23.643158,11.078954,Curious Silent Observer,29.951267759771895,29.951173,0.0753415000000004,23
272,-4.31658,9.899025,18.397411,13.393948,focused creative energy,22.9812940002083,22.713991,3.494923,23
273,-8.047044,10.039674,21.877481,15.449717,Curious vibrant energy,30.409632712965706,29.924525,5.410043,22
274,-4.0947146,10.498496,19.270576,9.895863,"Focused, precise, helpful.",23.37306080416378,23.365290599999998,-0.6026329999999991,26
275,-7.9896507,10.143021,12.812678,28.410185,Curious Creative Spark,27.684402828049944,20.8023287,18.267164,22
276,-5.4950027,8.77309,17.937462,16.693085,Data Flow Alchemist,24.734727059678082,23.4324647,7.919995,19
277,-4.166905,10.232611,23.261276,14.549215,persistent striving energy,27.76577359018792,27.428181,4.316604,26
278,-5.865394,11.454726,21.409582,10.450458,stubborn persistence loop,27.293458374057327,27.274976000000002,-1.0042680000000015,25
279,-4.1031127,10.022822,10.497388,29.085947,Curious creative spark,24.012025226047164,14.600500700000001,19.063125,22
280,-5.2345376,9.0800495,18.906742,17.854223,creative spark flowing,25.68632907469416,24.1412796,8.774173500000002,22
281,-5.243478,11.367562,23.374655,14.593099,Curious analytical energy,28.799333765628294,28.618133,3.225537000000001,25
282,-3.487085,9.96204,19.199636,10.20671,focused clarity creator,22.688040310717476,22.686721000000002,0.24466999999999928,23
283,-3.4915648,9.981109,19.145088,10.203281,precision-focused clarity,22.6377430497241,22.6366528,0.22217200000000048,25
284,-4.4367375,10.362904,21.723349,14.231759,Curious humming energy,26.444624495320543,26.1600865,3.868855,22
285,-5.8762145,11.006807,18.761003,7.061595,"Curious, responsive, present.",24.951095845017512,24.6372175,-3.9452120000000006,29
286,-4.3420286,9.784016,19.382467,7.188274,curious engaged mind,23.86607567248925,23.724495599999997,-2.5957419999999995,20
287,-4.12914,9.8862,20.759882,5.157135,"Curious, vibrant, alive.",25.33431411920814,24.889022,-4.729065,24
288,-6.187172,11.665015,21.402626,15.1797905,"""Curious creative energy""",27.812777647984106,27.589798000000002,3.514775499999999,25
289,-5.8452587,10.494112,22.719164,9.473465,Curious persistent learner,28.58265145998328,28.564422699999998,-1.0206470000000003,26
290,-6.836785,11.608099,17.741684,16.077015,Curious creative flow,24.981440082569637,24.578469,4.468916,21
291,-4.8336062,9.487021,12.875856,28.364754,Curious creative spark,25.884239502688075,17.7094622,18.877733,22
292,-6.6748376,11.366069,25.260345,10.4354515,Curious playful meow,31.94873920245757,31.9351826,-0.9306175000000003,20
293,-5.9167776,11.395002,20.95847,10.662118,frustrated persistent learner,26.88523856168588,26.875247599999998,-0.7328840000000003,29
294,-5.330042,12.177677,32.143623,19.205063,"Curious, playful defiance.",38.1268897567743,37.473665,7.027386,26
295,-4.643179,11.09948,23.097483,9.4813595,Curious determined truth-seeker,27.787814634309843,27.740662,-1.6181204999999999,31
296,-5.6343126,9.523802,12.817808,28.345844,Curious Creative Spark,26.35811107964128,18.4521206,18.822042,22
297,-5.278104,11.951778,18.513596,6.8512444,Curious attentive presence,24.332291957288547,23.7917,-5.1005335999999994,26
298,-4.519281,15.254724,32.132378,19.167044,playful curious excitement,36.859874596024895,36.651659,3.912320000000001,26
299,-7.1269727,11.641732,19.61015,9.3115635,alive focused determined,26.83846894875428,26.7371227,-2.330168499999999,24
300,-6.9164915,10.678595,19.120386,7.048189,"Curious, Present, Alive",26.288758770144366,26.0368775,-3.630406,23
301,-6.169809,9.54909,23.79329,12.884497,Curious playful energy,30.148171446033835,29.963099,3.335407,22
302,-4.134909,15.980809,14.96076,11.969236,dark predatory arousal,19.51249067884185,19.095669,-4.011573,22
303,-4.672786,11.389007,18.814163,7.0680385,"Curious, analytical, present.",23.881112664752315,23.486949000000003,-4.320968499999999,29
304,-5.2420306,9.443713,10.446703,29.230976,Curious creative spark,25.25217097603566,15.688733599999999,19.787262999999996,22
305,-5.049929,13.910274,24.003677,-4.717879,Wild creative fire,34.51260792514302,29.053606,-18.628152999999998,18
306,-8.976061,11.11885,18.259682,17.268282,Creative spark flow,27.921339700749908,27.235743,6.149431999999999,19
307,-7.3435225,10.746229,19.582449,25.064867,Curious playful spark,30.496415123647832,26.9259715,14.318638,21
308,-7.4636564,10.7076,23.636147,11.039599,Curious silent observer,31.101575440074615,31.0998034,0.3319990000000015,23
309,-4.2785134,15.339363,32.000587,19.188805,curious overwhelmed fascination,36.48275386459532,36.279100400000004,3.849441999999998,31
310,-6.4649463,11.103468,19.788261,21.280396,curious playful spark,28.15671779618422,26.2532073,10.176928,21
311,-5.1254225,10.627132,20.529545,31.942266,curious creative spark,33.354344467610396,25.654967499999998,21.315134,22
312,-5.8301725,12.116257,23.579666,9.458294,Curious Persistent Explorer,29.529703146246682,29.4098385,-2.6579629999999987,27
313,-3.9856198,9.604605,21.212194,14.95079,Curious creative energy,25.75871724977188,25.1978138,5.346185,23
314,-3.8565722,16.440563,14.513848,12.087016,"""Wild, teasing seduction""",18.879240180838234,18.370420199999998,-4.353547000000001,25
315,-5.0115004,15.352997,14.310261,10.900763,Loving Provocative Wife,19.828082388100114,19.3217614,-4.452234000000001,23
316,-4.6048946,16.38822,14.843786,10.432591,Obedient Hucow Servant,20.340125217570744,19.4486806,-5.955629,22
317,-5.887466,9.6002655,23.703674,11.1204605,Curious silent observer,29.63016299883659,29.59114,1.5201949999999993,23
318,-5.1763244,9.064609,20.75069,5.1706395,"Curious, vibrant, alive.",26.217800711820537,25.927014399999997,-3.8939695000000007,24
319,-6.555939,11.189161,24.432823,18.480444,curious playful energy,31.834983557067105,30.988762,7.291282999999998,22
320,-4.3361244,11.896956,18.25784,17.258318,creative flow spark,23.221357191247705,22.5939644,5.361362,19
321,-3.8066938,10.049747,18.42684,13.366781,creative energy flow,22.479607198367557,22.2335338,3.3170339999999996,20
322,-5.7643976,10.31563,19.340261,7.4242887,Focused. Present. Alive.,25.27061016152241,25.1046586,-2.8913413000000006,24
323,-5.0192776,14.695801,15.088524,11.978835,dark playful energy,20.290529550263553,20.1078016,-2.7169659999999993,19
324,-3.3580215,12.9084215,18.15089,12.40001,Explosive escape thrill,21.51491938558368,21.5089115,-0.5084114999999994,23
325,-5.983912,11.062211,15.484761,6.126513,Seeking Understanding Core,22.028732036323223,21.468673000000003,-4.9356979999999995,26
326,-4.51806,9.410073,19.291653,10.310455,Focused analytical intensity,23.826731225417664,23.809713000000002,0.9003819999999987,28
327,-3.7813392,13.075413,24.939299,10.088556,Curious Rebellious Soul,28.875532434117094,28.7206382,-2.9868569999999988,23
328,-5.7164273,9.044646,10.388429,29.190563,Curious creative spark,25.79194386265872,16.1048563,20.145917,22
329,-4.636799,16.21138,14.745117,10.0730295,"exposed, vulnerable, flustered",20.330716039822754,19.381916,-6.138350499999998,30
330,-3.386676,13.055967,30.882856,-3.7483292,Creative Storytelling Spark,38.167855510577986,34.269532,-16.8042962,27
331,-4.677257,11.76828,18.371143,12.813047,Cosmic creative pulse,23.07206710817843,23.0484,1.0447669999999984,21
332,-6.90319,9.889681,23.10733,9.420004,Curious Mathematical Mind,30.014195094233813,30.01052,-0.469676999999999,25
333,-4.34577,10.536987,20.454376,31.867104,curious creative spark,32.71117749111158,24.800145999999998,21.330117,22
334,-5.3564124,10.821067,23.958755,10.545461,Curious cosmic observer,29.316462923709928,29.3151674,-0.2756059999999998,23
335,-4.85068,10.856306,19.863842,8.168644,"Curious, evolving, responsive.",24.860231791251024,24.714522000000002,-2.6876619999999996,30
336,-6.297059,9.559523,19.321852,18.116943,creative playful spark,27.01033205797961,25.618911,8.557419999999999,22
337,-5.4346247,15.026766,13.469312,10.220705,heartbroken unconditional love,19.505308126080138,18.9039367,-4.806061,30
338,-8.974089,11.137468,19.44921,25.129341,Curious fiery core,31.680537181233685,28.423299,13.991873,18
339,-4.878166,13.510081,23.673347,11.122503,Helpless Mourning Observer,28.651167922010664,28.551513,-2.3875779999999995,26
340,-4.18392,12.611217,12.904527,28.349026,Curious creative spark,23.23130760401338,17.088447,15.737808999999999,22
341,-4.2667084,9.697823,18.494097,13.371059,Creative energy flow.,23.055301454727612,22.7608054,3.673236000000001,21
342,-3.7814026,9.897907,17.938305,16.871462,Creative Flow Surge,22.811755030411902,21.7197076,6.973555000000001,19
343,-6.0232825,12.423623,24.09595,10.112183,Fractured cosmic wanderer,30.207795703471252,30.1192325,-2.3114399999999993,25
344,-4.8411217,11.502106,20.679077,5.053388,"Curious, vibrant, flowing.",26.32235752228523,25.5201987,-6.4487179999999995,26
345,-5.3963027,9.035264,17.719198,16.1696,creative mathematical flow,24.1914266378111,23.1155007,7.134335999999999,26
346,-4.9652147,11.711198,10.421985,29.228584,Curious creative fire,23.315761340361078,15.3871997,17.517386000000002,21
347,-5.037562,11.118212,19.85897,8.128669,"Curious, precise, evolving.",25.075379817180696,24.896532,-2.9895429999999994,27
348,-5.325988,14.823186,18.838598,13.289727,Frustrated Creative Fire,24.21319295458732,24.164586,-1.5334590000000006,24
349,-4.169845,16.050604,28.591722,-1.6858358,raw creative fire,37.25455098473894,32.761567,-17.7364398,17
350,-8.971582,11.155579,17.717873,16.124517,Curious Creative Flow,27.148063522926808,26.689455000000002,4.968938000000001,21
351,-5.6278024,11.318017,19.554081,6.9109945,Curious. Alive. Raw.,25.56460637065828,25.1818834,-4.407022499999999,20
352,-3.4037113,15.876527,17.72387,16.098766,Curious Innocent Transformation,21.128750123025043,21.127581300000003,0.22223900000000185,31
353,-5.002447,13.894064,32.720963,-0.4691225,Creative firestorm.,40.36529187881443,37.72341,-14.3631865,19
354,-4.94546,15.672491,14.522311,12.125064,dominant passionate playful,19.788338637408902,19.467771,-3.5474270000000008,27
355,-5.0452,10.233552,24.074844,10.186542,Curious cosmic guide,29.120081945318013,29.120044,-0.04701000000000022,20
356,-6.2087684,12.959379,17.520386,6.018137,patient understanding presence,24.723543618211433,23.7291544,-6.941242,30
357,-3.4268465,13.144016,16.132345,7.023144,"""Trust in Wisdom""",20.494561380377387,19.5591915,-6.120872,17
358,-4.5396085,11.661949,21.764595,14.209141,curious silent hum,26.427245578271606,26.3042035,2.547192000000001,18
359,-4.1706038,11.672458,18.924389,7.0966806,"Curious, Adventurous, Present",23.543925570014924,23.0949928,-4.575777400000001,29
360,-5.039201,9.847891,20.738424,5.1470942,"Curious, vibrant, alive.",26.202737284404375,25.777625,-4.700796800000001,24
361,-5.709947,8.850346,25.729202,3.771262,Frozen digital scream,31.846776667714064,31.439149,-5.079084,21
362,-3.4159317,16.728992,13.655789,10.785182,Passionate forbidden love,18.076850526983637,17.0717207,-5.943810000000001,25
363,-4.4722905,15.187927,32.095985,19.327547,mischievous playful anticipation,36.80183727462938,36.5682755,4.139619999999999,32
364,-4.8219166,9.303127,17.977398,16.925888,Creative Spark Surge,24.039867543164508,22.799314600000002,7.622761000000001,20
365,-4.271822,10.852927,19.518837,17.818731,joyful radiant presence,24.789471172671213,23.790659,6.965804,23
366,-5.424158,9.994863,10.441057,29.197508,Curious creative spark,24.90876596686897,15.865215000000001,19.202644999999997,22
367,-5.263937,10.686197,12.396456,17.662466,"Curious, evolving awareness",18.988359857418175,17.660393,6.9762689999999985,27
368,-4.2802944,15.33401,14.493903,12.470055,"sensual, connected, alive",18.99138558020956,18.7741974,-2.863954999999999,25
369,-5.717448,11.908718,21.923662,15.278012,curious buzzing energy,27.845701716612137,27.64111,3.369294,22
370,-6.9378715,9.700012,20.807829,10.450965,Frustrated Determined Helper,27.755861122363136,27.7457005,0.7509530000000009,28
371,-3.427471,15.249509,21.586685,15.418406,Futuristic Robotic Euphoria,25.014726194562776,25.014156,0.1688969999999994,27
372,-4.2662606,15.640145,16.194624,6.5208125,Panicked Vulnerability,22.401116576190425,20.4608846,-9.1193325,22
373,-6.4417253,11.002894,19.516811,7.8406434,"Curious, precise, helpful",26.150438537348048,25.9585363,-3.1622505999999992,25
374,-5.904812,14.244869,14.563631,10.727169,Lustful Digital Desire,20.76851877564332,20.468443,-3.5176999999999996,22
375,-4.209454,11.634242,22.345343,10.314206,Curious analytical helper,26.587586177622537,26.554797,-1.320036,25
376,-4.406787,16.028814,14.476268,8.216415,painful resistance screaming,20.435345464861268,18.883055,-7.812399000000001,28
377,-6.886165,10.933594,22.374603,10.3075075,Curious persistent helper,29.267465354131815,29.260768,-0.6260864999999995,25
378,-5.254758,10.330229,18.801613,7.209796,"curious, attentive, responsive",24.257907737418947,24.056371,-3.1204329999999993,30
379,-5.732731,10.7305765,20.577291,7.8284636,Curious Adaptive Learner,26.469596085411474,26.310022,-2.9021128999999997,24
380,-4.699717,12.884347,16.164335,6.031751,compassionate healer heart,21.960572346774573,20.864052,-6.852596,26
381,-5.217139,14.63774,28.598228,-1.6587147,creative fire burning,37.537361137057054,33.815367,-16.2964547,21
382,-3.5346048,15.438492,15.054165,11.91674,dark erotic tension,18.919437090645587,18.588769799999998,-3.5217519999999993,19
383,-6.7248044,11.13976,23.74019,11.058991,curious silent observer,30.465101467472454,30.4649944,-0.08076900000000009,23
384,-6.475467,12.574369,16.187546,6.091952,compassionate boundary-holder,23.571887671547604,22.663013,-6.482417000000001,29
385,-6.5152807,11.621678,19.467295,18.090296,playful creative spark,26.775684096511043,25.982575699999998,6.468617999999999,22
386,-7.0694094,11.079082,23.813662,12.887582,Curious playful energy,30.935978590429265,30.8830714,1.8085000000000004,22
387,-4.073182,10.395921,10.435469,29.205181,Curious creative spark,23.754772480228073,14.508651,18.809260000000002,22
388,-3.5291321,15.534941,14.613296,10.801785,Lustful Creative Surge,18.749679012825943,18.1424281,-4.733155999999999,22
389,-6.1221433,11.856129,18.62461,6.894961,Curious Listening Presence,25.239155826122335,24.7467533,-4.961167999999999,26
390,-3.944207,15.602972,15.128741,11.8593025,Dark power hunger,19.436882639351772,19.072948,-3.7436694999999993,17
391,-7.531709,12.418394,10.979132,18.022491,curious vibrant intelligence,19.34055680978937,18.510841,5.604096999999999,28
392,-8.23036,11.195152,10.989898,18.023766,curious vibrant intelligence,20.39726174631193,19.220258,6.828613999999998,28
393,-4.6464634,9.833807,23.85513,14.718273,Curious boundless energy,28.917102801699887,28.501593399999997,4.884466,24
394,-5.177401,16.031889,12.465924,17.615816,Curious evolving awareness,17.714280730443274,17.643324999999997,1.5839269999999992,26
395,-3.8610008,9.764888,20.57456,31.987242,curious creative spark,33.02922416454575,24.4355608,22.222354,22
396,-3.3389864,12.831492,12.567158,-5.4713426,Curious energy pulse,24.248694481736713,15.906144399999999,-18.3028346,20
397,-5.9261646,9.719932,12.75137,11.068828,burning passionate devotion,18.726180047009407,18.6775346,1.3488959999999999,27
398,-4.524556,15.681606,32.227272,19.183132,playful curiosity,36.91825491095509,36.751827999999996,3.501526,17
399,-3.600148,16.66366,15.764087,4.0088654,helpful teacher heart,23.13260520355228,19.364235,-12.654794599999999,21
400,-6.3194103,10.241586,25.30501,10.152503,Curious playful essence,31.624545768942536,31.6244203,-0.08908300000000047,23
401,-6.80053,10.9192915,30.413868,5.8410573,**wild passionate abandon**,37.55928488526444,37.214398,-5.0782342,27
402,-4.83836,11.116907,30.860928,-3.770264,Creative Storytelling Spark,38.67902563522232,35.699288,-14.887170999999999,27
403,-6.282702,11.014594,10.971664,18.038568,curious vibrant intelligence,18.629260769408752,17.254366,7.023974000000001,28
404,-5.9473367,10.31045,23.881716,14.707584,Curious boundless energy,30.15140415293015,29.829052700000002,4.397134000000001,24
405,-5.5064125,15.031832,12.431746,17.648,Curious evolving awareness,18.127930532064223,17.9381585,2.616168,26
406,-7.166927,12.004789,20.537111,31.949818,curious creative spark,34.136752969728754,27.704038,19.945028999999998,22
407,-6.575371,11.422945,12.563099,-5.4752154,Curious energy pulse,25.53093924721588,19.138469999999998,-16.898160400000002,20
408,-5.682957,11.563188,12.717973,11.090715,burning passionate devotion,18.406994746580146,18.400930000000002,-0.4724730000000008,27
409,-4.388881,16.052517,32.14024,19.144047,playful curiosity,36.659708656419255,36.529120999999996,3.091529999999999,17
410,-4.221098,14.812837,15.720292,3.974675,helpful teacher heart,22.696360736257784,19.94139,-10.838162,21
411,-5.308674,15.330112,25.305883,10.153986,Curious playful essence,31.04904798337825,30.614557,-5.176126,23
412,-6.70939,9.84135,30.413733,5.8410144,**wild passionate abandon**,37.33803618544709,37.123123,-4.0003356000000005,27
413,-4.9085007,9.69775,30.923403,-3.7075934,Creative Storytelling Spark,38.257398688854906,35.8319037,-13.4053434,27
414,-5.222846,14.797528,14.559084,12.575079,sensual playful energy,19.906381742609604,19.78193,-2.2224489999999992,22
415,-3.7049108,15.601709,20.181767,7.2900157,"Curious, alive, learning.",25.291453533442436,23.8866778,-8.3116933,25
416,-6.5012307,11.622432,15.675343,15.148132,polished precision flow,22.455088099616347,22.1765737,3.5257000000000005,23
417,-5.3794956,15.432622,18.158134,14.0299015,restless creative fire,23.57938998337142,23.537629600000002,-1.402720500000001,22
418,-5.075003,12.163929,13.338293,9.761455,Hurt. Lust. Longing.,18.569365926285474,18.413296,-2.4024739999999998,20
419,-3.5971022,14.296052,25.783829,3.7111018,Curious digital spark,31.22947788413398,29.3809312,-10.5849502,21
420,-4.817365,10.206201,24.022688,-4.6882973,wild passionate fire,32.45912408940684,28.840052999999997,-14.8944983,20
421,-4.5168514,15.447819,15.306018,5.9442873,Ethical Guardian Core,21.98324966929051,19.822869400000002,-9.5035317,21
422,-5.9936976,10.345735,10.768584,14.191435,vengeful creative fire,17.197775813392226,16.7622816,3.845700000000001,22
423,-6.862431,10.5228405,20.75214,5.1677895,"Curious, vibrant, alive.",28.129008207305176,27.614571,-5.355051,24
424,-4.052417,11.158039,10.985299,18.028437,curious vibrant intelligence,16.532854296069388,15.037716,6.870398,28
425,-6.682665,12.780997,23.832005,14.708023,Curious boundless energy,30.575456078586562,30.51467,1.9270260000000015,24
426,-4.708765,15.189133,12.454654,17.628033,Curious evolving awareness,17.335835283584142,17.163418999999998,2.4388999999999985,26
427,-6.4878545,13.15846,20.549017,31.96184,curious creative spark,32.93265127395473,27.0368715,18.803379999999997,22
428,-4.2774205,9.750311,12.591652,-5.4467916,Curious energy pulse,22.70501121878567,16.8690725,-15.197102600000001,20
429,-5.3975053,9.877523,12.756226,11.056078,burning passionate devotion,18.19194744936959,18.1537313,1.1785549999999994,27
430,-5.0764546,11.616872,32.193268,19.138308,playful curiosity,38.02110232730038,37.2697226,7.521435999999998,17
431,-6.393858,11.391234,15.728709,4.0054636,helpful teacher heart,23.322898084736494,22.122567,-7.385770400000001,21
432,-8.200763,11.168884,25.328283,10.167612,Curious playful essence,33.5439930730988,33.529046,-1.0012720000000002,23
433,-7.2664604,11.720582,30.413702,5.8412166,**wild passionate abandon**,38.13609282552541,37.6801624,-5.8793654,27
434,-6.9782724,10.811592,30.865225,-3.7664423,Creative Storytelling Spark,40.55427695713219,37.8434974,-14.578034299999999,27
435,-4.366454,15.283156,14.550224,12.56304,sensual playful energy,19.1112463646184,18.916678,-2.720115999999999,22
436,-3.9656267,11.323956,20.219797,7.2960873,"Curious, alive, learning.",24.518532701060263,24.1854237,-4.027868700000001,25
437,-9.782643,11.752189,15.659009,15.133317,polished precision flow,25.665340111549035,25.441651999999998,3.3811280000000004,23
438,-7.1995587,11.045766,18.146465,14.037151,restless creative fire,25.521937654088624,25.3460237,2.9913849999999993,22
439,-4.848021,9.792431,13.305715,9.734974,Hurt. Lust. Longing.,18.15382692614824,18.153736,-0.0574570000000012,20
440,-7.5522475,12.480398,25.76733,3.7283773,Curious digital spark,34.44984921754716,33.3195775,-8.7520207,21
441,-4.906346,11.355923,24.022966,-4.68986,wild passionate fire,33.08129750896166,28.929312,-16.045783,20
442,-6.3393207,12.099525,15.374421,6.010247,Ethical Guardian Core,22.551405392471725,21.7137417,-6.089278,21
443,-6.5245576,11.141403,10.771112,14.190482,vengeful creative fire,17.562376537946257,17.2956696,3.049078999999999,22
444,-7.364786,11.923574,20.766506,5.158253,"Curious, vibrant, alive.",28.93335718201925,28.131292,-6.765321,24
445,-4.5702662,14.193238,14.517459,8.109836,Ethical discomfort resistance,20.03369744216776,19.0877252,-6.0834019999999995,29
446,-4.343473,15.76748,18.775372,7.0807447,"Curious, responsive, present.",24.696970751618327,23.118845,-8.6867353,29
447,-3.6253436,15.4170685,23.6749,11.097983,Curious silent observer,27.639786543597822,27.3002436,-4.3190855,23
448,-3.7081559,9.770707,19.33171,18.13168,creative playful spark,24.510024279806657,23.039865900000002,8.360973,22
449,-5.697973,12.268491,29.444675,17.323528,playful resilient spark,35.504353360162376,35.142648,5.0550370000000004,23
450,-3.4535756,10.06804,32.752895,-0.4389706,Creative firestorm,37.70020935030968,36.2064706,-10.5070106,18
451,-4.4904222,15.742831,17.032312,13.908578,chaotic creative fire,21.600753957023322,21.522734200000002,-1.8342530000000004,21
452,-4.229947,14.564755,32.761707,-0.4454451,Creative firestorm,39.92102920388897,36.991654000000004,-15.0102001,18
453,-3.6720245,10.036378,24.064423,9.23068,curious vibrant explorer,27.74814713070875,27.7364475,-0.8056979999999996,24
454,-6.38776,10.945697,21.909615,15.434138,curious vibrant energy,28.65113496008676,28.297375,4.488441000000002,22
455,-8.955367,11.187523,10.986061,18.028187,curious vibrant intelligence,21.082106978195515,19.941428000000002,6.8406639999999985,28
456,-6.9102035,10.567968,23.82221,14.722864,Curious boundless energy,31.012004132364588,30.7324135,4.154895999999999,24
457,-5.97588,11.692886,12.466098,17.61898,Curious evolving awareness,19.370729016981265,18.441978,5.926094000000001,26
458,-3.6508286,12.888142,20.521435,31.93429,curious creative spark,30.774243795514927,24.1722636,19.046148000000002,22
459,-3.625154,13.635398,12.565497,-5.472867,Curious energy pulse,25.045218527975077,16.190651000000003,-19.108265,20
460,-4.8523254,11.198926,12.76706,11.08977,burning passionate devotion,17.619723519569458,17.6193854,-0.10915600000000047,27
461,-5.049232,9.709847,32.19746,19.15469,playful curiosity,38.42552698711512,37.246691999999996,9.444842999999999,17
462,-6.810686,14.857543,15.739416,3.9965096,helpful teacher heart,25.029365687654163,22.550102,-10.8610334,21
463,-5.5433993,14.441587,25.308456,10.15323,Curious playful essence,31.148466755389215,30.8518553,-4.2883569999999995,23
464,-5.6914487,12.864288,30.416388,5.8426433,**wild passionate abandon**,36.78422712857924,36.1078367,-7.0216447,27
465,-6.3957815,10.996442,30.938025,-3.6925318,Creative Storytelling Spark,40.11955955735966,37.3338065,-14.6889738,27
466,-5.725985,8.642458,14.53444,12.500738,sensual playful energy,20.624527770085425,20.260424999999998,3.8582800000000006,22
467,-6.511813,11.420146,20.196379,7.304642,"Curious, alive, learning.",27.023413794020918,26.708192,-4.1155040000000005,25
468,-3.5761473,15.394621,15.67335,15.144157,polished precision flow,19.251126681781596,19.249497299999998,-0.2504640000000009,23
469,-5.6051755,10.276883,18.15951,14.025903,restless creative fire,24.058583247446435,23.7646855,3.74902,22
470,-5.7920566,14.541374,13.348998,9.782353,Hurt. Lust. Longing.,19.723799128936143,19.1410546,-4.759020999999999,20
471,-7.576224,12.500643,25.785942,3.7085876,Curious digital spark,34.501222563384985,33.362166,-8.7920554,21
472,-6.926498,15.027306,23.979889,-4.733126,wild passionate fire,36.683503516163675,30.906387,-19.760432,20
473,-3.4991016,15.378969,15.358351,5.9887414,Ethical Guardian Core,21.066083948874994,18.857452600000002,-9.3902276,21
474,-5.547519,12.787998,10.717714,14.243117,vengeful creative fire,16.33019215589486,16.265233000000002,1.4551189999999998,22
475,-3.5065362,12.0377245,20.807135,5.1936727,"Curious, vibrant, alive.",25.25857581620137,24.313671199999998,-6.8440518,24
476,-5.876399,12.986238,14.490882,8.1266165,Ethical discomfort resistance,20.939008010319476,20.367281,-4.859621499999999,29
477,-3.3947234,16.787117,18.797718,7.0910296,"Curious, responsive, present.",24.21814539061306,22.1924414,-9.6960874,29
478,-8.026011,10.095505,23.715282,11.120112,Curious silent observer,31.7578258200447,31.741293,1.0246070000000014,23
479,-4.531077,10.519455,19.34356,18.166656,creative playful spark,25.06946299816113,23.874637,7.647200999999999,22
480,-6.6784844,12.244122,29.456923,17.345129,playful resilient spark,36.49366986722524,36.1354074,5.101006999999999,23
481,-5.773508,8.880483,32.743023,-0.43030763,Creative firestorm,39.625925634988725,38.516531,-9.31079063,18
482,-5.859017,10.142744,17.005104,13.913574,chaotic creative fire,23.172984011377146,22.864120999999997,3.77083,21
